,id,examples,file_id,user_id,subforum_id,num_contexts,label,scores
1835,31686593_1,I would bet the campus cops were ordered to withhold it by some `` higher authority '' like the Department of Homeland Security .,31686593_1,572163,1345,1,noHate,0.06091557
1836,13455484_2,The school systems are broken .,13455484_2,579308,1347,0,noHate,0.07190642
1837,13498895_2,For most of them it 's call of their own soul and not economical mean only,13498895_2,586210,1395,0,noHate,0.12019209
1838,14424198_2,It really warms me that more Klan members are coming to Stormfront .,14424198_2,573740,1375,0,noHate,0.25418395
1839,14066071_1,I feel a great appreciation and admiration for the Polish people and I get sad when i hear white brothers speaking ill of the poles .,14066071_1,572043,1383,1,noHate,0.6239022
1840,30588013_1,I've never heard of blacks being better at cutting weight .,30588013_1,576112,1359,0,noHate,0.7608999
1841,30424118_2,"We are a civil rights movement for the 21st century , we are on the righteous path of freedom and no one will stop us from bringing true equality and diversity of thought to the educational field .",30424118_2,572896,1362,0,noHate,0.031871133
1842,13864353_3,Thats got to be a exaggeration right ?,13864353_3,592605,1391,0,noHate,0.041575328
1843,30780225_1,I read an article on that awhile ago and it said that when Eisenhower went to Moscow he did n't even ask for american POWs to be released .,30780225_1,572416,1354,0,noHate,0.10800078
1844,13435014_1,"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food .",13435014_1,576823,1347,0,noHate,0.13588986
1845,14671125_1,That is the most ridiculous crap I have ever seen anyone type .,14671125_1,572896,1371,0,noHate,0.8429272
1846,14080098_3,God bless in either case,14080098_3,578730,1381,0,noHate,0.031122427
1847,14671966_1,Maybe they 're confusing the fact that we 're tired of LIBTARDS on TV for our being tired of White people .,14671966_1,573247,1371,0,hate,0.56056595
1848,14090367_2,Awesome band back in the day !,14090367_2,572043,1381,0,noHate,0.06656675
1849,14109373_1,"I'm looking for a white enchanting girl , That I can have by my side , . through the thick filth that us americans go through and the best of times aswell .",14109373_1,600437,1381,1,hate,0.55386025
1850,13591809_3,So that excludes uneducated third worlders .,13591809_3,586267,1393,0,hate,0.45040148
1851,30657972_7,She and Tarja ( old singer from Nightwish ) are my top two favorite clean female vocals .,30657972_7,575087,1348,0,noHate,0.06930635
1852,13850074_2,I 'll host it for a spell if anyone wants to send it to me .,13850074_2,586898,1391,0,noHate,0.11421754
1853,13479789_2,"No matter how many times I browse through it , its impact does n't lessen .",13479789_2,572128,1345,0,noHate,0.035356257
1854,12854602_4,Roger Waters & Eddie Vedder - Comfortably Numb - 12-12-12 Sandy Relief Concert at MSG - YouTube,12854602_4,576464,1346,0,noHate,0.15355909
1855,12860462_2,Guy looks like he could be Mexican .,12860462_2,572067,1346,0,noHate,0.19050469
1856,30385429_2,YouTube can be a huge help in learning how to start primitive fires and learning how to gut animals and fish .,30385429_2,572855,1359,0,noHate,0.1410399
1857,31944563_2,American Media appears to have a blackout on these developments .,31944563_2,577338,1345,0,noHate,0.105081476
1858,12871152_1,so they even IDOLIZE a convicted Pedophile and Murderer -- convicted in a public trial -- and established an organization to shield pedophiles and child killers from further scrutiny of American law,12871152_1,572479,1346,0,noHate,0.46589994
1859,30439166_1,"What he means is to not directly support as far as possible , as opposed to indirectly support the system itself ( via taxes etc ) .",30439166_1,572482,1359,0,noHate,0.07180366
1860,13485055_1,Is this the one who broke out of six different concentration camps as a child and swam 200 miles upstream in the icy Danube River ?,13485055_1,572414,1345,0,noHate,0.12690248
1861,30801995_3,Living with the consequences is punishment enough .,30801995_3,577029,1347,0,noHate,0.20545934
1862,13853409_1,I never attacked you and i am not your son plus i dont care what you done.P M if you have a problem,13853409_1,579630,1391,0,noHate,0.376294
1863,30476671_2,"There is no other country on Earth with a demographic makeup like the US , so an apt caparison is impossible .",30476671_2,573770,1362,0,noHate,0.32230267
1864,30443556_3,AND VITAL .,30443556_3,572451,1347,0,noHate,0.026267845
1865,12901653_1,That or it might be that Blacks have smaller brains and an IQ 15-30 points lower than that of White people on average .,12901653_1,578119,1345,0,hate,0.83785176
1866,14113130_2,What u look like ?,14113130_2,600252,1381,0,noHate,0.07986961
1867,13604958_1,Do you have any figures on this ?,13604958_1,581207,1393,2,noHate,0.048739903
1868,30604557_8,"And .... I know the rose hair is n't a reptile , but she 's sweet and I could n't leave her out They are another misunderstood family of creatures .",30604557_8,573930,1362,0,noHate,0.12233082
1869,14110260_1,Thanks...,14110260_1,589660,1381,0,noHate,0.028767327
1870,14035506_3,Anti-White C * * T.,14035506_3,576882,1387,0,noHate,0.83785176
1871,13868014_7,"Make a visit here , lad . .",13868014_7,572043,1391,0,noHate,0.118581735
1872,14098701_1,"Hey, I am in Mesa ..",14098701_1,599056,1381,0,noHate,0.035978
1873,14666455_3,88 In the end is victory,14666455_3,576266,1371,0,noHate,0.071370505
1874,30420836_1,Wow!,30420836_1,577429,1388,0,noHate,0.06801678
1875,30415929_1,"Don't bother arguing with your teachers , just pretend to go along with what they are saying .",30415929_1,573231,1362,0,noHate,0.2269849
1876,14038256_1,there's working class and there 's chav. they 're the only ones breeding yet aspire to act like blacks. they needed direction and national service .,14038256_1,577143,1387,0,noHate,0.6173072
1877,30491832_1,Teachers Combine Math With Social Justice Lessons - The College Fix Meanwhile in the other side of the world ...,30491832_1,575970,1362,0,noHate,0.04092265
1878,14039235_2,I ca n't wait till they take over our country and we all have to convert to Islam .,14039235_2,588145,1387,0,noHate,0.504169
1879,13844429_2,It 's amazing how the media spin can make it seem other races are minorities when they vastly outnumber us .,13844429_2,574905,1391,0,noHate,0.32204583
1880,13863356_2,http://www.thepost.ie/post/pages/p/s...726-qqqx=1.asp,13863356_2,582579,1391,0,noHate,0.094462514
1881,30491877_1,"No when I was younger like 10 years old , I went to black school because my mom moved us into the ghetto because just gotten divorce from my dad .",30491877_1,574438,1362,0,noHate,0.28868854
1882,14434772_2,"Apparently , she has taken her suffering and used it to help other white people .",14434772_2,589918,1375,0,noHate,0.3815083
1883,13618945_1,Have you heard of Ajattara Barth ?,13618945_1,589802,1393,0,noHate,0.18276031
1884,30603485_2,17L x 6W x 10.5H.,30603485_2,576337,1359,0,noHate,0.17976767
1885,14104294_1,"just joined the best membership in the world and need someone to show the ropes on this site , also looking for az girls in phoenix area .",14104294_1,599678,1381,0,noHate,0.36599818
1886,12845833_1,"Food and water will obviously be very important , and the means to defend it What a defense force ... they are all haunted ... say hi to Casper in Upington , what a good soul",12845833_1,572402,1396,0,noHate,0.1835413
1887,31777696_1,"no sorry once again i tried to quote the comment i made in the previous post , i dont know how to do it my fault adam 88 : [ ] !!",31777696_1,572043,1363,0,noHate,0.10001743
1888,13621261_2,Myndighetene vurderer nå om de skal få permanent oppholdstillatelse .,13621261_2,579371,1393,0,idk/skip,0.22898166
1889,30475683_2,I remember when that happened ..... could n't have happened to a nicer guy .,30475683_2,576363,1359,2,noHate,0.15926439
1890,14671118_1,I have to say as a person who loves learning this site has me continually looking up and researching parts of history I have never really thought about before .,14671118_1,577980,1371,0,noHate,0.04758364
1891,33456892_2,The money grubbers with their own entitlement mentality have their money as their tool and the the working class have government or guns .,33456892_2,572427,1347,2,noHate,0.35929433
1892,13286209_1,"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",13286209_1,576832,1345,0,hate,0.7143426
1893,30745562_1,If it goes against the official story then that is Holocaust Denial and she must serve time in modern gulag .,30745562_1,572203,1354,6,noHate,0.25588223
1894,13867243_1,"I do n't have a problem with English working or living in Ireland , maybe it was your personality that was the problem .",13867243_1,592436,1391,0,noHate,0.17833701
1895,13589434_2,I think that the Inuits were the premier reason for the disappearance of the Nordic people .,13589434_2,586605,1393,0,noHate,0.37797305
1896,14418706_2,They make you want to go out and reach people .,14418706_2,572825,1375,0,noHate,0.15483688
1897,12834217_7,"( Now with over 18,300 Downloads. )",12834217_7,572066,1346,0,noHate,0.06717716
1898,30668332_1,"You may be right , I do n't remember if I was using a liberal curve or not when giving him a 3.5",30668332_1,572502,1354,0,noHate,0.1118508
1899,30747632_2,Apparently young kids pick languages up very quickly .,30747632_2,572191,1362,0,noHate,0.10157287
1900,13429877_1,"I have just added Treblinka : By Carlo Mattogno , Extermination Camp or Transit Camp ?",13429877_1,581485,1347,0,noHate,0.3213507
1901,30429569_5,Watch the full program at http://www.pbs.org/wgbh/pages/frontline/the-confessions Interrogation or child abuse ?,30429569_5,576284,1354,0,noHate,0.26637104
1902,13163736_1,The Chinese have really built their country in the past few decades and that included lots of high speed rail .,13163736_1,580130,1345,0,noHate,0.16037607
1903,13861753_1,"Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting , action I support .",13861753_1,589338,1391,0,noHate,0.4655333
1904,31766408_4,That 's 2 blacks who wont be having kids,31766408_4,592068,1363,0,relation,0.7155413
1905,14302523_1,I've taken a few dance classes at various times and enjoy it .,14302523_1,593911,1380,0,noHate,0.09457295
1906,14265509_1,"Irish, There is nothing wrong with being polite .",14265509_1,579560,1380,0,noHate,0.107277334
1907,12876317_1,Nope.,12876317_1,575650,1347,0,noHate,0.023688097
1908,14673520_2,We just do n't like what we see .,14673520_2,576425,1371,0,noHate,0.065755606
1909,13480925_1,I dont get why having 3 kids is such a burden for white people .,13480925_1,580712,1346,0,noHate,0.6023227
1910,13072439_1,"Well then , that makes the fact these scum are sending millions of their kin to my country , taking jobs from the White inhabitants , killing our people and mongrelizing our race all alright then .",13072439_1,577562,1345,0,hate,0.8292751
1911,30765006_2,My son ever comes home with something like that and you can bet I 'll have something to say about it .,30765006_2,573541,1362,1,noHate,0.06813489
1912,31652814_1,"It's really not our faith of choice that matters , It 's the dedication to our race which is where we are made or lost .",31652814_1,613851,1363,0,noHate,0.17058574
1913,33677019_2,"Its like the choices are white genocide candidate 1 , 2 , or 3",33677019_2,735154,1388,0,noHate,0.5344486
1914,13481903_2,I saw the same thing on the yahoo page but decided not to make a post .,13481903_2,576661,1346,0,noHate,0.06285966
1915,14655279_1,I'm not wasting my time watching that .,14655279_1,572874,1371,0,noHate,0.18726526
1916,14081124_2,You can call it a lost cause but I call it home .,14081124_2,574445,1381,1,noHate,0.06491756
1917,13591993_1,It was disturbing to read that the Swedish foreign minister was stabbed today .,13591993_1,586437,1393,0,noHate,0.18346149
1918,14097590_1,Go to the audio archive of David Duke 's Town Hall and you 'll hear the voice of David Duke and other prominent pro-white activists .,14097590_1,572825,1381,0,noHate,0.1301914
1919,13288494_4,"Perry Ross Schiro , 19 , of Harnett County was charged yesterday with murder in the Sept. 21 shooting death of Emily Elizabeth Haddock .",13288494_4,572180,1345,6,noHate,0.32188916
1920,14030963_2,I think its a great site and very informative,14030963_2,596261,1387,0,noHate,0.013709246
1921,31712702_1,"The reason y i dropped out of school was because either , i drop out or i got kicked out. i always fought with the packi gang at my school. and i was never going to back down. in auto class i handed the n * igger a monkey wrench and told him the name suited him aswell. all the non-whites hated me because i wore a `` nazi punk '' and a `` white pride '' patch on my coat and backpack. a got in a fight with some black chick and i won. the next day her butchy sister caught up with me in the hall way and said that after school her and i where gonna fight. i told her `` no if u wanna fight , we 're gonna fight right here right now. not after school where u can gather the rest of u monkies up so it 's an uneven fight '' . she huffed and stormed away. - we neevr did get to fight the last straw was the first day of school i had a forgein substitute teacher. so i was talkin and and this guy was on my case about turning around and getting my work done. he had to ask me this a few times and then finially i stood up and said , `` look , i 'm white ur black , i should be telling u whut to do ! '' ohhh man , my guidance conslour did n't like that nor did my principal .... ( this was n't at school this happened a month or so ago but these people went to my school ) i had a n * igger try to rob me at knife point in the forest while his gf sat back and watched. my friend came by and jumped him and i personally went after the chick. she ran and i caught up to her and smashed her head into a tree. thats only some of my stories ....... i got a few more but i dont have the time",31712702_1,629220,1363,0,hate,0.76644164
1922,30564938_1,"Austrians and Dutch people are darker than the British , many of them with dark hair and brown eyes .",30564938_1,735124,1348,0,noHate,0.50776094
1923,13147434_2,"As the pace of retailer collapse accelerates in 2009 , larger malls will begin to go dark .",13147434_2,578303,1345,0,noHate,0.057113897
1924,33045544_2,The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,33045544_2,573473,1347,0,hate,0.46589994
1925,14094272_1,i used to go out with younger women but i just dont understand them any more. i would prefer low 30s were they have gotten some of the wildness out of them .,14094272_1,598627,1381,0,noHate,0.13763463
1926,13486476_1,I'll edit out a few of the most revealing images .,13486476_1,572271,1395,0,noHate,0.07239802
1927,30506297_1,Get the strongest pepper spray you can find .,30506297_1,572149,1359,0,noHate,0.08547565
1928,30511291_1,Well we have lots of shirts that you can order and a different design will be done probably early this next week and we will be putting them up on kijiji as soon as we pick them up .,30511291_1,574600,1388,0,noHate,0.26234987
1929,14301771_5,Call ( 281 ) -973-0420 now !,14301771_5,581963,1380,0,noHate,0.09501461
1930,13455369_2,WE CRIPPIN NIGGA .,13455369_2,582378,1347,6,hate,0.8700815
1931,13477499_3,Please watch your six brothers and sisters we are all targets to some degree .,13477499_3,584347,1345,0,noHate,0.38049585
1932,12875822_1,Is it possible that we developed an alcohol tolerance as a way to conquer other tribes ?,12875822_1,577437,1347,2,noHate,0.064366266
1933,13852434_1,Ya gota be fecken kiddin me ST PATRICK WAS NOT BLACK !!!!!!!!!,13852434_1,590349,1391,0,noHate,0.7143426
1934,30587819_5,Stay for Gel test .,30587819_5,573897,1359,0,noHate,0.024014067
1935,13455957_3,"Scary Bus Shooting Caught On Tape : Philly Bus Stopped , Rear Door Opened And Gunman Opened Fire !",13455957_3,575510,1347,0,noHate,0.11993182
1936,30500254_6,"I also do n't want harassment in real life , which is why I keep my views limited , so I do n't want my daughter saying things like `` My parents do n't want me playing with blacks '' .",30500254_6,575946,1362,0,noHate,0.5989817
1937,30630091_1,Slowly making my way through a Romanian Bible I got for my birthday in July .,30630091_1,578439,1348,0,noHate,0.06615996
1938,13446103_1,Very good I like this WE all play a role as part of the White nation .,13446103_1,581974,1347,0,noHate,0.28000548
1939,12849464_3,"I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me .",12849464_3,575975,1346,1,hate,0.43732688
1940,13342703_1,Wow!,13342703_1,577785,1345,0,noHate,0.06801678
1941,14435794_1,We had about 500 people in DC last year for a rally and concert and several dozen more at a rally the same day in Topeka .,14435794_1,573756,1375,0,noHate,0.069473006
1942,12872204_4,"Liked the music , by the way .",12872204_4,572043,1397,0,noHate,0.039436378
1943,30518921_2,It 's a well built hard cover with nice thick pages if anyone is interested .,30518921_2,572219,1354,0,noHate,0.09837956
1944,30483200_1,"It basically says the Ancient Egyptians were Nordic or Nordic dominated , despite that being almost impossible .",30483200_1,734604,1354,0,noHate,0.12115978
1945,31742059_1,Why is there an exclusively homosexual high school when you do n't even go to school for sex in the first place ?!,31742059_1,586953,1363,0,noHate,0.7388681
1946,14024401_3,"Your request was misconstrued , so we all hope , but maybe focus on building the movement based on conviction , not gender .",14024401_3,595733,1387,0,noHate,0.06655567
1947,14417219_1,We are working on it .,14417219_1,606601,1375,0,noHate,0.056680445
1948,13470937_3,All the time the white wife is drooling over him and flirting with him .,13470937_3,576661,1346,0,noHate,0.619288
1949,30777933_4,The 1st time Jews were even talked about in the Bible was in I Kings and they are at war tring to kill God 's people ( the Hebrews ) .,30777933_4,573685,1363,0,noHate,0.48659015
1950,13866121_2,The Irish brought Christianity and learning to Pagan Britain. ( posted in reply to BRs deleted post ) .,13866121_2,592894,1391,0,noHate,0.2227239
1951,30451625_4,Lines ?,30451625_4,577167,1388,0,noHate,0.039526932
1952,30739235_1,I just have to study for three and a half more years until I start working on a masters in electrical engineering Feels like it never ends .,30739235_1,582876,1362,0,noHate,0.12037975
1953,13587148_2,2508,13587148_2,589564,1393,0,noHate,0.029990422
1954,14110634_1,I want to meet someone here while I am in the north to show this southern boy around Email me at Justintime712@cs.com,14110634_1,600242,1381,0,noHate,0.27790913
1955,14039296_1,I dont know Birmingham but generally the best places to go for a haircut are up market and more importantly old fashioned hotels .,14039296_1,574345,1387,0,noHate,0.105099924
1956,13473247_3,The media also promotes race mixing as cool !,13473247_3,583605,1346,0,noHate,0.17879856
1957,14107632_1,hi i would love to chat with u ... pm me when u are online ok ?? i am a strong aryan woman,14107632_1,600173,1381,0,noHate,0.3584946
1958,31744198_1,lol This reminds of that story of the guy who overdosed/killed himself while on his digital camera in a chatroom while everyone was cheering him on .,31744198_1,586680,1363,0,noHate,0.32659984
1959,31766415_1,"Hello, I 'm Mike , I 've been reading these board for some time now and finally got around to registering .",31766415_1,597940,1363,0,noHate,0.06951789
1960,14417801_3,I also want to say you have a great website .,14417801_3,581509,1375,0,noHate,0.06817792
1961,13462686_8,"Anyways if proven wrong by extensive genetic and anthropological evidence , I will accept the view that to be considered white you must be of pure European ancestry .",13462686_8,575159,1347,0,noHate,0.5052582
1962,30779379_1,Wish I could rep you for this Wolfie ... I 'll catch ya later .,30779379_1,578223,1347,0,noHate,0.12897566
1963,30597577_3,"It has some interesting appendices as well , as well as maps etc .",30597577_3,572219,1348,0,noHate,0.08126454
1964,31952583_1,"I guess it makes sense for them , but they will eventually have to decide whether Jesus was Black or Christianity is false : from their perspective both ca n't be true .",31952583_1,574264,1346,0,noHate,0.41976982
1965,30576888_1,"I assume you went to the High Caliber gun show in Houston , I usually go when they are in Conroe and I know the feeling the last two or three times I did n't get much or see anything that really caught my eye .",30576888_1,574462,1359,0,noHate,0.09016256
1966,30631741_1,I was gonna suggest an old Marlin 783 but then I remembered that it 's a .22 Mag .,30631741_1,572134,1359,0,noHate,0.06424877
1967,12845607_3,This is just so wrong .,12845607_3,572930,1396,0,relation,0.0678023
1968,30565021_3,It just does n't hold my attention .,30565021_3,572726,1348,0,noHate,0.07276902
1969,14072773_2,It does indeed look like a strange thing to do .,14072773_2,572271,1383,0,noHate,0.0735902
1970,30571599_14,Not to mention you can get Troy 30 round mags for as cheap as $ 5-6 .,30571599_14,576238,1359,0,noHate,0.2859908
1971,30782193_1,Public school is no place for our children .,30782193_1,608549,1362,0,noHate,0.21567579
1972,13494117_1,That's an American invention My Dear .,13494117_1,580901,1395,0,noHate,0.111534774
1973,30439769_3,It 's just the way they are .,30439769_3,573224,1362,0,hate,0.06743828
1974,13857116_1,This filth is a sectarian British song not an Irish folk song the sort of scum who wrote and admire this filth have no place on a WN forum yet alone an Irish forum,13857116_1,586778,1391,1,hate,0.76644164
1975,13947186_2,Especially Brampton .,13947186_2,580079,1388,0,noHate,0.06310169
1976,13595023_1,"I've seen that documentary for some time ago , and I suppose that it has been broadcasted in other nordic countries , too .",13595023_1,572043,1393,0,noHate,0.10386388
1977,13866649_2,It irritates the hell out of me .,13866649_2,572554,1391,0,noHate,0.42993447
1978,12905309_1,Come and have a look around the area where I live and see all the 18-25 year old Muslims parked up outside the schools trying to entice 13 - 16 year old English girls to get in their cars .,12905309_1,576546,1345,0,noHate,0.43951955
1979,13456338_1,Has anyone watched the Vice Channel 's guide to Liberia ??,13456338_1,580989,1347,0,noHate,0.04115922
1980,31706120_2,Check the stacks .,31706120_2,572462,1363,0,noHate,0.0312766
1981,14031472_1,"i do this and the looks i get out of disgust are regular but i happily carry on walking and laugh them off , they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them ?",14031472_1,596265,1387,2,noHate,0.6079781
1982,31783489_1,"hello all , I was wondering , what does the tripple 7 flag stand for ?",31783489_1,598671,1363,0,noHate,0.05189331
1983,14102598_1,Glad to see that there are so many of us here in Wisconsin .,14102598_1,599109,1381,0,noHate,0.069896236
1984,30577071_3,Greeneville TN Homes and Land,30577071_3,573489,1359,0,noHate,0.052766304
1985,14018187_2,Everyday we called her a race traitor and said her forefathers hang their heads in shame and that she is abusing their sacrifice for her own selfishness .,14018187_2,572617,1388,0,noHate,0.64064157
1986,30632791_6,"So how do they pass on their kosher values to their kids , despite sending them to public shools ?",30632791_6,579418,1362,0,noHate,0.22417188
1987,14077746_1,everyone who doesnt speak Romanian and look as in WHITE get out of Romania a move back to your homeland .,14077746_1,575384,1383,0,hate,0.46432582
1988,13059805_7,"The Indian teenager was showing the Caucasian American girl how to dissolve cow dung in water , and then use a broom to spread the filth all over the floor of their house .",13059805_7,579195,1345,0,relation,0.6079781
1989,14301307_2,Did you see anything other than white faces in that non racially edited video ?,14301307_2,572210,1380,0,noHate,0.34330064
1990,14064594_2,If thinking was easy everyone would be doing it .,14064594_2,575384,1383,0,noHate,0.08277283
1991,13856726_1,Agreed.,13856726_1,592730,1391,0,noHate,0.034188226
1992,30436626_4,They bred with inferiors creating these mongrels,30436626_4,575397,1388,0,hate,0.52588576
1993,13462083_1,The islamic disease is even more dangerous than the more obvious black or yellow disease .,13462083_1,573169,1346,0,hate,0.6670846
1994,14675562_1,They almost always choose to identify with blacks more than whites .,14675562_1,577118,1371,3,noHate,0.6688262
1995,13458375_1,Wow these videos piss me off .,13458375_1,579408,1347,0,noHate,0.8123318
1996,30535778_1,California has gotten so weak i was in the marine corps for years i cant believe how wussed out they are the same place i went to boot camp in 1981 i fired everything they had but could n't drink beer off the base ..... San Diego is gorgeous tho,30535778_1,578773,1359,0,noHate,0.27968535
1997,30462337_4,"For perspective : I wrote a final paper for English class that was basically the Revisionist perspective on the Holocaust , and I outspokenly debated my poli-sci teacher accordingly .",30462337_4,574434,1362,0,noHate,0.0686859
1998,14418767_3,Calman,14418767_3,586586,1375,0,noHate,0.2014771
1999,30709708_4,The students who study arts tend to like bohemian teachers while I as a math student prefer more engineer type teachers .,30709708_4,582876,1362,0,noHate,0.054255746
2000,14296672_4,- Eric,14296672_4,575071,1380,0,noHate,0.02535727
2001,14674527_1,I suppose it is okay for everyone else to call me anything they want .,14674527_1,614369,1371,0,noHate,0.09333347
2002,30391391_3,https : //www.youtube.com/watch ? v = 3rnRPhEwELo & index = 2 & list = FL3k6cf7xGPKJ02hiGVCjfCQ,30391391_3,576945,1354,0,noHate,0.04920457
2003,13586816_2,"It is the spirit , of your country .",13586816_2,589791,1393,0,noHate,0.031613152
2004,13843470_2,So why are n't you complaining about the other mud races ?,13843470_2,572109,1391,0,hate,0.56971073
2005,13865833_4,http://www.exterminationist.com/science.htmhttp://www.exterminationist.com/leaflets.htm There is alot of work to be done .,13865833_4,591825,1391,0,noHate,0.1124698
2006,30664460_1,Don't get yourself into trouble for something that is n't worth it .,30664460_1,597663,1362,0,noHate,0.11147359
2007,30734623_1,"ingratiate Main Entry : in · gra · ti · ate Pronunciation : in- ' grA-shE- `` At Function : transitive verb Inflected Form ( s ) : - at · ed ; - at · ing Etymology : 2in - + Latin gratia grace : to gain favor or favorable acceptance for by deliberate effort -- usually used with with < ingratiate themselves with the community leaders -- William Attwood > - in · gra · ti · a · tion /- '' grA-shE- ' A-sh & n / noun - in · gra · tia · to · ry /- ' grA-sh ( E- ) & - `` tOr-E , - '' tor -/ adjective",30734623_1,577433,1362,0,noHate,0.09072572
2008,14412527_1,Amen brother ..... you did say it like you been there ... they talk crap and if you show fear they 'll be on ya fast .,14412527_1,588128,1375,0,noHate,0.55501246
2009,14677898_3,"Liberals will have you believe it is so they can blame Whitey but it 's all such a mixed hell hole , all that breeding with arabs ....",14677898_3,572043,1371,0,hate,0.66553557
2010,30623737_2,I 'm a little more concerned that I see so many teenagers drawing these anime designs in their notebooks .,30623737_2,579195,1362,0,noHate,0.05875089
2011,14094392_1,"Back of a bus on a truth or dare when I was in high school , when a moment seem to last forever .",14094392_1,573535,1381,0,noHate,0.092785634
2012,14033722_2,When the populations are not seperated racial mixing occurs and that is genocide .,14033722_2,572196,1387,0,hate,0.33242682
2013,13491141_1,The site become legendary www.ns-wp.cc has again opened video section is accessible http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 2 New Year 's congratulation http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 3 Flying untermench,13491141_1,585852,1395,0,noHate,0.028367054
2014,13481457_1,Imagine this as a pro Romney video with Ted Nugent in a black family 's home screaming at them to wake the bleep up .,13481457_1,572147,1346,0,noHate,0.5320979
2015,13845146_1,"no you do n't have to be silent read the rest of my post , christ your really thick are n't you .",13845146_1,592499,1391,0,noHate,0.5564828
2016,13862114_1,go to www.limerickpost.ie . the story here is typical lies the black is laughing all the way to the bank and he did rob the man .,13862114_1,591113,1391,0,noHate,0.49663857
2017,14104331_1,I will get the set I have scanned and have them out into another post w/in a few days .,14104331_1,599565,1381,0,noHate,0.07671948
2018,14024231_3,Just wandering if anyone can fill me about them more ?,14024231_3,595748,1387,0,noHate,0.12359719
2019,14052893_2,Gleiwitz/Oberschlesien - YouTube,14052893_2,575982,1383,0,noHate,0.14191002
2020,14420291_1,College kids are use to hearing Black History Month or Native American History Month .,14420291_1,573817,1375,0,noHate,0.16752067
2021,13586421_7,Bonnier probably control some 70 % or so of all media in Sweden .,13586421_7,581207,1393,0,noHate,0.0669903
2022,30626401_3,Looked like it was 6 inches tall ; but I saw it .,30626401_3,572147,1348,0,noHate,0.09340186
2023,30616591_2,That beheading is NOTHING compared to what we will see in the future .,30616591_2,579079,1346,0,noHate,0.35994095
2024,14675480_3,"Anyways , smearing a single DNA stem with black DNA is horrible .",14675480_3,575539,1371,0,hate,0.68834245
2025,13439833_2,It 's a symbol demonstrating a lack of oxygen to the head of all its members .,13439833_2,576386,1347,0,hate,0.37076795
2026,12915702_1,Nice to know that are still a few men out there who `` have a pair '' .,12915702_1,575999,1345,0,noHate,0.09172018
2027,14670637_3,Homepage < < Go and check out what your homies are up too .,14670637_3,572073,1371,0,noHate,0.5313525
2028,13589166_1,I shall not waste a single more moment of my time to converse with you .,13589166_1,586425,1393,0,noHate,0.28145614
2029,14110041_1,"Unfortunately I 'm over by Houston.Funny.I was born in Bastrop , La.",14110041_1,573736,1381,0,noHate,0.1148634
2030,14105331_1,hey i just moved here and dont know anyone yet ... so if anyone lives around here id like meet ya and hang out or something .,14105331_1,599829,1381,0,noHate,0.3738705
2031,30446585_3,"Will certainly reach out and getcha ... Wooden stock , recoil isnt so bad .. Happy shooting all .",30446585_3,623547,1359,0,noHate,0.44170123
2032,14416429_1,Stay away from all fast food garbage .,14416429_1,577339,1375,0,noHate,0.7667438
2033,30546921_4,Does anybody else experience this ?,30546921_4,574034,1348,0,noHate,0.04661546
2034,30654457_2,"It 's the mechanism of death that 's in question , along with the one-sidedness of remembrance , but people did die .",30654457_2,573509,1354,0,noHate,0.32136557
2035,12843051_1,Just saw an video that i would share with you guys YouTube - `` WHITE GENOCIDE IN AFRICA '' THE BEGINNING OF THE END !,12843051_1,573069,1396,0,noHate,0.6079781
2036,12870229_3,com/watch ? v = kBD6Gm6VoDM Then watch 8 min. Obama at AIPAC @ youtube .,12870229_3,572066,1346,0,noHate,0.116631575
2037,30389867_1,Does anyone else find it does n't difficult to find a white Canadian woman to date who is not Looney lefty ?,30389867_1,735180,1388,0,noHate,0.39702734
2038,14651837_3,You have 10 seconds to list each of your 8 kids names AND the names of their 8 different fathers .,14651837_3,572043,1371,0,noHate,0.12118649
2039,13508272_1,"http://www.newnation.vg/forums/showthread.php?p=325910 Coach Accused Of Fondling Student Student 's Mother Alerts Deputies After Finding Note POSTED : Monday , March 8 , 2010 UPDATED : 9 : 42 am EST March 9 , 2010 * * * Pedophile Alert * * * Robert Bennett. http://www.clickorlando.com/educatio...82/detail.html",13508272_1,573278,1345,0,noHate,0.4187301
2040,13858239_2,http://www.youtube.com/watch ? v = w-yIU ... elated & search =,13858239_2,580968,1391,0,idk/skip,0.08799818
2041,30612132_3,Thanks everyone !,30612132_3,582653,1354,0,noHate,0.016901229
2042,30439805_1,I am a stay at home dad and run several businesses from home and rearing kids IS work .,30439805_1,577565,1362,1,noHate,0.08557061
2043,14412294_2,"Many nazis just sit on their asses , drink beer and watch TV .",14412294_2,580693,1375,0,noHate,0.8983946
